2025-07-30 11:53:39,435 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:01:21,975 | PanelControlView | INFO | Programa iniciado a las 15:01:21
2025-08-09 15:01:21,981 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:21,982 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:21,982 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:22,537 | PanelControlView | INFO | Programa detenido a las 15:01:22
2025-08-09 15:01:23,043 | PanelControlView | INFO | Programa iniciado a las 15:01:23
2025-08-09 15:01:23,050 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:23,051 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:23,051 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:23,762 | PanelControlView | INFO | Programa detenido a las 15:01:23
2025-08-09 15:01:24,236 | PanelControlView | INFO | Programa iniciado a las 15:01:24
2025-08-09 15:01:24,242 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:24,242 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:24,243 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:02:27,152 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:02:27,395 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:02:27,468 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:02:50,292 | PanelControlView | INFO | Programa iniciado a las 15:02:50
2025-08-09 15:02:50,321 | PanelControlView | DEBUG | RX COM53-> b'ESP-ROM:esp32s3-20210327\r\nL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0'
2025-08-09 15:02:50,322 | PanelControlView | DEBUG | Procesando: ESP-ROM:esp32s3-20210327
2025-08-09 15:02:50,323 | PanelControlView | DEBUG | cmd blok: ['ESP-ROM:esp32s3-20210327']
2025-08-09 15:02:50,324 | PanelControlView | DEBUG | Procesando: L01:0
2025-08-09 15:02:50,324 | PanelControlView | DEBUG | cmd blok: ['L01:0']
2025-08-09 15:02:50,325 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 15:02:50,326 | PanelControlView | DEBUG | cmd blok: ['L02:0']
2025-08-09 15:02:50,327 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:02:50,328 | PanelControlView | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 15:02:50,328 | PanelControlView | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 15:02:50,329 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:02:50,330 | PanelControlView | DEBUG | cmd blok: ['L01:0', 'L02:0']
2025-08-09 15:12:25,858 | PanelControlView | INFO | Programa detenido a las 15:12:25
2025-08-09 15:12:37,133 | PanelControlView | INFO | Programa iniciado a las 15:12:37
2025-08-09 15:12:37,139 | PanelControlView | DEBUG | RX COM3-> b'I (243) gpio: GPIO[14]| InputEn: 1| OutputEn: 0| OpenDrain: 0| PL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0'
2025-08-09 15:12:37,140 | PanelControlView | DEBUG | Procesando: I
2025-08-09 15:12:37,140 | PanelControlView | DEBUG | cmd blok: ['I']
2025-08-09 15:12:37,141 | PanelControlView | WARNING | Format invalid cmd: I
2025-08-09 15:12:37,141 | PanelControlView | DEBUG | Procesando: (243)
2025-08-09 15:12:37,142 | PanelControlView | DEBUG | cmd blok: ['(243)']
2025-08-09 15:12:37,142 | PanelControlView | WARNING | Format invalid cmd: (243)
2025-08-09 15:12:37,143 | PanelControlView | DEBUG | Procesando: gpio:
2025-08-09 15:12:37,143 | PanelControlView | DEBUG | cmd blok: ['gpio:']
2025-08-09 15:12:37,144 | PanelControlView | DEBUG | Procesando: GPIO[14]|
2025-08-09 15:12:37,144 | PanelControlView | DEBUG | cmd blok: ['GPIO[14]|']
2025-08-09 15:12:37,145 | PanelControlView | WARNING | Format invalid cmd: GPIO[14]|
2025-08-09 15:12:37,145 | PanelControlView | DEBUG | Procesando: InputEn:
2025-08-09 15:12:37,145 | PanelControlView | DEBUG | cmd blok: ['InputEn:']
2025-08-09 15:12:37,146 | PanelControlView | DEBUG | Procesando: 1|
2025-08-09 15:12:37,146 | PanelControlView | DEBUG | cmd blok: ['1|']
2025-08-09 15:12:37,147 | PanelControlView | WARNING | Format invalid cmd: 1|
2025-08-09 15:12:37,147 | PanelControlView | DEBUG | Procesando: OutputEn:
2025-08-09 15:12:37,148 | PanelControlView | DEBUG | cmd blok: ['OutputEn:']
2025-08-09 15:12:37,148 | PanelControlView | DEBUG | Procesando: 0|
2025-08-09 15:12:37,148 | PanelControlView | DEBUG | cmd blok: ['0|']
2025-08-09 15:12:37,149 | PanelControlView | WARNING | Format invalid cmd: 0|
2025-08-09 15:12:37,149 | PanelControlView | DEBUG | Procesando: OpenDrain:
2025-08-09 15:12:37,150 | PanelControlView | DEBUG | cmd blok: ['OpenDrain:']
2025-08-09 15:12:37,150 | PanelControlView | DEBUG | Procesando: 0|
2025-08-09 15:12:37,150 | PanelControlView | DEBUG | cmd blok: ['0|']
2025-08-09 15:12:37,151 | PanelControlView | WARNING | Format invalid cmd: 0|
2025-08-09 15:12:37,151 | PanelControlView | DEBUG | Procesando: PL01:0
2025-08-09 15:12:37,152 | PanelControlView | DEBUG | cmd blok: ['PL01:0']
2025-08-09 15:12:37,152 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 15:12:37,153 | PanelControlView | DEBUG | cmd blok: ['L02:0']
2025-08-09 15:12:37,154 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:12:37,154 | PanelControlView | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 15:12:37,155 | PanelControlView | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 15:12:37,155 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:12:37,156 | PanelControlView | DEBUG | cmd blok: ['L01:0', 'L02:0']
2025-08-09 15:12:48,119 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:48,120 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:48,121 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:50,074 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:50,075 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:50,076 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:50,789 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:50,790 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:50,791 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:51,394 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:51,395 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:51,396 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:52,088 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:52,090 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:52,091 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:52,629 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:52,630 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:52,631 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:52,994 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:52,995 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:52,996 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:53,389 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:53,390 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:53,391 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:53,809 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:12:53,810 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:12:53,811 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:12:56,279 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:12:56,280 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:12:56,281 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:12:56,734 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:12:56,735 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:12:56,736 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:12:57,114 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:12:57,115 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:12:57,116 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:13:02,969 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:02,970 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:02,971 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:03,586 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:03,587 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:03,588 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:04,069 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:04,070 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:04,071 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:05,629 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:13:05,630 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:13:05,631 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:13:06,069 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:13:06,070 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:13:06,071 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:13:06,459 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:13:06,460 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:13:06,461 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:13:06,859 | PanelControlView | DEBUG | RX COM3-> b'P01:1'
2025-08-09 15:13:06,860 | PanelControlView | DEBUG | Procesando: P01:1
2025-08-09 15:13:06,861 | PanelControlView | DEBUG | cmd blok: ['P01:1']
2025-08-09 15:13:07,363 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:07,364 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:07,365 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:07,873 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:07,874 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:07,875 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:08,234 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:08,235 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:08,236 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:08,539 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:08,540 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:08,541 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:09,183 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:09,184 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:09,185 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:09,569 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:09,570 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:09,571 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:09,864 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:09,865 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:09,866 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:16,292 | PanelControlView | INFO | Programa detenido a las 15:13:16
2025-08-09 15:13:18,668 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:18,670 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:18,671 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:18,998 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:19,000 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:19,000 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:19,263 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:19,265 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:19,266 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:19,503 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:19,505 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:19,505 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:19,708 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:19,710 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:19,711 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:20,423 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:20,425 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:20,425 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:20,638 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:20,640 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:20,641 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:20,828 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:20,829 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:20,830 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:21,063 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:21,065 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:21,065 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:21,268 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:21,269 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:21,270 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:21,518 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:21,520 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:21,521 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:13:21,703 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:13:21,705 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:13:21,705 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:15:57,645 | PanelControlView | INFO | Programa iniciado a las 15:15:57
2025-08-09 15:15:57,670 | PanelControlView | DEBUG | RX COM3-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:15:57,670 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:15:57,671 | PanelControlView | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 15:15:57,672 | PanelControlView | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 15:15:57,672 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:15:57,672 | PanelControlView | DEBUG | cmd blok: ['L01:0', 'L02:0']
2025-08-09 15:16:00,419 | PanelControlView | INFO | Programa detenido a las 15:16:00
2025-08-09 15:17:04,152 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:17:04,385 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:17:04,501 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:19:09,907 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:19:10,197 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:19:10,279 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:19:16,788 | PanelControlView | INFO | Programa iniciado a las 15:19:16
2025-08-09 15:19:16,814 | PanelControlView | DEBUG | RX COM3-> b'ESP-ROM:esp32s3-20210327\r\nL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0'
2025-08-09 15:19:16,815 | PanelControlView | DEBUG | Procesando: ESP-ROM:esp32s3-20210327
2025-08-09 15:19:16,815 | PanelControlView | DEBUG | cmd blok: ['ESP-ROM:esp32s3-20210327']
2025-08-09 15:19:16,816 | PanelControlView | DEBUG | Procesando: L01:0
2025-08-09 15:19:16,816 | PanelControlView | DEBUG | cmd blok: ['L01:0']
2025-08-09 15:19:16,817 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 15:19:16,818 | PanelControlView | DEBUG | cmd blok: ['L02:0']
2025-08-09 15:19:16,819 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:19:16,820 | PanelControlView | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 15:19:16,820 | PanelControlView | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 15:19:16,821 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:19:16,822 | PanelControlView | DEBUG | cmd blok: ['L01:0', 'L02:0']
2025-08-09 15:20:46,348 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:20:46,349 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:20:46,350 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:20:50,223 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:20:50,224 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:20:50,225 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:20:52,388 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:20:52,389 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:20:52,390 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:24,974 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:24,976 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:24,977 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:26,583 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:26,584 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:26,584 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:27,744 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:27,746 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:27,747 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:28,451 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:28,452 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:28,453 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:29,214 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:29,216 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:29,216 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:30,084 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:30,085 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:30,086 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:30,809 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:30,811 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:30,811 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:31,433 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:31,434 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:31,434 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:25:32,525 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:25:32,526 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:25:32,527 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:35:06,785 | PanelControlView | INFO | Programa detenido a las 15:35:06
2025-08-09 15:35:12,503 | PanelControlView | INFO | Programa iniciado a las 15:35:12
2025-08-09 15:35:12,520 | PanelControlView | DEBUG | RX COM3-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:35:12,521 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:35:12,521 | PanelControlView | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 15:35:12,522 | PanelControlView | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 15:35:12,522 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:35:12,522 | PanelControlView | DEBUG | cmd blok: ['L01:0', 'L02:0']
2025-08-09 15:35:16,941 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:35:16,942 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:35:16,943 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:35:22,047 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:35:22,049 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:35:22,050 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:35:23,890 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
2025-08-09 15:35:23,891 | PanelControlView | DEBUG | Procesando: P02:1
2025-08-09 15:35:23,892 | PanelControlView | DEBUG | cmd blok: ['P02:1']
2025-08-09 15:35:26,431 | PanelControlView | DEBUG | RX COM3-> b'P02:1'
